Marital_status,Application_order,Course,Previous_qualification,Mother's_qualification,Father's_qualification,Admission_grade,Educational_special_needs,Gender,Scholarship_holder,Age_at_enrollment,Unemployment_rate,Inflation_rate,GDP,Target
single,1,Journalism and Communication,1,1,19,124.5,no,male,yes,19,9.4,-0.8,-3.12,Graduate
married,1,Agronomy,1,2,2,100,no,male,no,30,15.5,2.8,-4.06,Dropout
single,1,Journalism and Communication,1,1,3,123.8,no,male,no,22,10.8,1.4,1.74,Dropout
single,1,Management,1,3,38,131.4,no,male,no,19,15.5,2.8,-4.06,Dropout
single,1,Management,1,38,1,118.5,no,male,no,21,7.6,2.6,0.32,Dropout
single,2,Animation and Multimedia Design,1,37,37,122,no,male,no,22,7.6,2.6,0.32,Dropout
single,1,Tourism,1,37,37,122.9,no,male,yes,19,10.8,1.4,1.74,Enrolled
single,1,Social Service,1,19,38,118.7,no,male,no,20,15.5,2.8,-4.06,Enrolled
single,1,Agronomy,19,3,1,100,no,male,no,35,13.9,-0.3,0.79,Dropout
single,2,Management,1,37,37,135.9,no,male,no,20,7.6,2.6,0.32,Dropout
single,1,Equinculture,1,6,11,138.4,no,male,no,21,7.6,2.6,0.32,Graduate
single,1,Veterinary Nursing,12,34,34,128.2,no,male,no,27,7.6,2.6,0.32,Dropout
single,1,Journalism and Communication,1,37,38,107.4,no,male,no,26,9.4,-0.8,-3.12,Dropout
single,1,Journalism and Communication,1,1,33,129.8,no,male,no,20,10.8,1.4,1.74,Dropout
single,1,Agronomy,1,37,37,100,no,male,no,28,15.5,2.8,-4.06,Dropout
single,3,Journalism and Communication,1,19,38,113,no,male,no,19,11.1,0.6,2.02,Graduate
single,1,Management (evening attendance),1,37,19,107,no,male,no,47,12.7,3.7,-1.7,Dropout
divorced,1,Journalism and Communication,12,37,37,130,no,male,no,55,10.8,1.4,1.74,Dropout
single,1,Agronomy,1,37,37,120,no,male,no,39,16.2,0.3,-0.92,Dropout
married,1,Agronomy,1,37,37,120.5,no,male,no,35,15.5,2.8,-4.06,Dropout
single,1,Social Service,1,37,29,120.5,no,male,no,32,7.6,2.6,0.32,Dropout
single,4,Journalism and Communication,1,3,12,137,no,male,no,20,8.9,1.4,3.51,Graduate
single,1,Tourism,1,37,37,115,no,male,no,36,12.7,3.7,-1.7,Graduate
single,1,Management (evening attendance),19,38,19,142.7,no,male,yes,34,16.2,0.3,-0.92,Graduate
single,1,Advertising and Marketing Management,1,38,19,116.7,no,male,no,21,9.4,-0.8,-3.12,Dropout
single,1,Management (evening attendance),1,37,19,136.1,no,male,yes,42,13.9,-0.3,0.79,Dropout
single,1,Agronomy,19,37,19,134.3,no,male,no,25,12.4,0.5,1.79,Dropout
single,1,Journalism and Communication,1,38,38,153,no,male,yes,18,8.9,1.4,3.51,Dropout
single,1,Journalism and Communication,1,19,38,132,no,male,yes,18,12.7,3.7,-1.7,Graduate
single,2,Social Service,1,38,19,129.6,no,male,no,19,7.6,2.6,0.32,Graduate
single,1,Veterinary Nursing,1,3,19,105,no,male,no,34,13.9,-0.3,0.79,Dropout
single,2,Journalism and Communication,1,1,1,130.8,no,male,no,20,10.8,1.4,1.74,Dropout
single,1,Nursing,1,37,37,119.7,no,male,no,20,13.9,-0.3,0.79,Dropout
single,1,Nursing,1,19,19,132.5,no,male,no,21,10.8,1.4,1.74,Graduate
single,1,Agronomy,39,1,19,130,no,male,no,19,12.4,0.5,1.79,Graduate
single,1,Veterinary Nursing,1,1,1,120,no,male,no,31,9.4,-0.8,-3.12,Dropout
single,1,Advertising and Marketing Management,1,1,37,150,no,male,no,21,11.1,0.6,2.02,Graduate
single,1,Management,1,38,38,115.6,no,male,yes,20,13.9,-0.3,0.79,Graduate
single,2,Nursing,6,1,19,119.1,no,male,no,22,7.6,2.6,0.32,Graduate
single,2,Communication Design,1,19,19,123.5,yes,male,no,19,9.4,-0.8,-3.12,Dropout
single,1,Equinculture,1,1,1,120,no,male,no,41,12.7,3.7,-1.7,Dropout
single,1,Nursing,19,34,34,110,no,male,no,27,7.6,2.6,0.32,Dropout
single,1,Nursing,1,1,1,131.4,no,female,no,19,13.9,-0.3,0.79,Dropout
single,2,Nursing,1,1,1,126.8,no,female,yes,20,9.4,-0.8,-3.12,Graduate
single,4,Nursing,6,38,37,118.9,no,female,yes,19,7.6,2.6,0.32,Graduate
married,1,Management (evening attendance),1,37,37,160,no,female,no,35,15.5,2.8,-4.06,Graduate
single,5,Journalism and Communication,1,19,12,115.9,no,female,no,22,13.9,-0.3,0.79,Graduate
single,2,Tourism,1,1,19,109.3,no,female,yes,20,11.1,0.6,2.02,Graduate
single,1,Advertising and Marketing Management,1,37,38,113.9,no,female,no,18,10.8,1.4,1.74,Dropout
single,1,Social Service,1,37,37,121.8,no,female,yes,18,12.4,0.5,1.79,Graduate
single,1,Nursing,3,1,37,140,no,female,no,30,10.8,1.4,1.74,Graduate
single,1,Social Service,1,38,38,114.7,no,female,yes,18,11.1,0.6,2.02,Graduate
single,1,Tourism,1,19,19,120,no,female,yes,20,12.4,0.5,1.79,Enrolled
single,1,Social Service,1,19,38,107.3,yes,female,yes,19,12.4,0.5,1.79,Enrolled
single,1,Veterinary Nursing,1,38,38,136.2,no,female,no,19,7.6,2.6,0.32,Graduate
single,2,Oral Hygiene,1,1,38,119.5,no,female,yes,21,15.5,2.8,-4.06,Graduate
single,1,Basic Education,1,1,19,106,no,female,no,21,8.9,1.4,3.51,Enrolled
single,4,Advertising and Marketing Management,1,1,1,124.1,no,female,no,18,8.9,1.4,3.51,Enrolled
single,3,Management,1,1,1,133.2,no,female,yes,18,12.7,3.7,-1.7,Graduate
divorced,1,Veterinary Nursing,1,37,37,110,no,female,no,35,9.4,-0.8,-3.12,Dropout
single,6,Nursing,1,1,1,114.8,no,female,no,21,11.1,0.6,2.02,Enrolled
single,1,Nursing,1,38,37,130,no,male,yes,18,7.6,2.6,0.32,Graduate
single,5,Communication Design,1,19,1,122.6,no,male,no,22,9.4,-0.8,-3.12,Enrolled
single,1,Nursing,1,38,1,133.5,no,male,yes,20,15.5,2.8,-4.06,Graduate
married,1,Tourism,1,37,37,120,no,female,no,34,9.4,-0.8,-3.12,Graduate
married,1,Management,3,37,37,120,no,female,no,33,10.8,1.4,1.74,Enrolled
single,3,Nursing,1,37,38,137.3,no,female,yes,22,7.6,2.6,0.32,Graduate
single,3,Tourism,1,37,37,123.5,no,female,yes,20,7.6,2.6,0.32,Enrolled
married,1,Management,1,37,37,131.8,no,female,no,35,10.8,1.4,1.74,Enrolled
married,1,Management,1,38,37,130,no,female,no,39,9.4,-0.8,-3.12,Dropout
single,6,Nursing,1,38,37,128,no,female,no,19,11.1,0.6,2.02,Dropout
divorced,1,Tourism,1,37,37,95,no,female,yes,36,10.8,1.4,1.74,Graduate
single,2,Nursing,1,37,37,116,no,female,yes,21,12.7,3.7,-1.7,Graduate
single,1,Social Service,1,3,38,136.7,no,female,no,22,9.4,-0.8,-3.12,Enrolled
married,1,Social Service,1,38,38,107.5,no,female,yes,42,11.1,0.6,2.02,Graduate
single,1,Informatics Engineering,1,37,37,108.4,no,female,no,34,10.8,1.4,1.74,Dropout
single,1,Journalism and Communication,1,19,19,130.7,no,female,no,20,7.6,2.6,0.32,Enrolled
married,1,Social Service (evening attendance),39,37,19,155.9,no,female,no,33,13.9,-0.3,0.79,Graduate
single,4,Tourism,1,1,19,106.1,no,female,no,20,13.9,-0.3,0.79,Graduate
single,2,Advertising and Marketing Management,1,26,30,128.6,no,female,no,19,7.6,2.6,0.32,Graduate
married,1,Management (evening attendance),3,37,19,140,no,female,no,34,16.2,0.3,-0.92,Dropout
single,1,Management,1,37,37,145,no,female,no,18,7.6,2.6,0.32,Graduate
single,1,Social Service (evening attendance),1,38,37,113,no,female,yes,24,10.8,1.4,1.74,Graduate
single,1,Basic Education,1,19,12,137.1,no,female,no,18,7.6,2.6,0.32,Graduate
single,1,Advertising and Marketing Management,1,37,37,119.7,no,female,no,20,7.6,2.6,0.32,Enrolled
single,1,Nursing,1,1,1,120.5,no,female,no,21,10.8,1.4,1.74,Graduate
single,5,Social Service,1,38,1,125.7,no,female,yes,19,9.4,-0.8,-3.12,Graduate
single,4,Nursing,1,38,19,125.5,no,female,yes,19,15.5,2.8,-4.06,Graduate
single,1,Social Service,1,19,19,124.5,no,female,yes,18,12.4,0.5,1.79,Graduate
divorced,1,Social Service (evening attendance),1,37,37,126,no,female,yes,38,13.9,-0.3,0.79,Graduate
single,1,Animation and Multimedia Design,1,19,19,136.2,no,male,no,21,8.9,1.4,3.51,Enrolled
single,1,Management,1,1,5,124.2,no,male,no,23,15.5,2.8,-4.06,Enrolled
single,5,Nursing,1,19,1,138.5,no,female,no,19,9.4,-0.8,-3.12,Graduate
single,2,Journalism and Communication,1,38,37,122.3,no,female,no,18,13.9,-0.3,0.79,Dropout
single,6,Animation and Multimedia Design,1,19,37,126,no,female,yes,18,9.4,-0.8,-3.12,Graduate
single,1,Agronomy,1,19,19,135.4,no,female,no,24,12.4,0.5,1.79,Enrolled
single,1,Journalism and Communication,1,1,1,146.5,no,female,yes,18,12.7,3.7,-1.7,Graduate
single,1,Equinculture,1,3,1,121.9,no,female,no,18,13.9,-0.3,0.79,Graduate
single,1,Management (evening attendance),40,19,19,130,no,female,no,26,11.1,0.6,2.02,Graduate
single,1,Management,1,19,19,115.2,no,female,no,19,12.4,0.5,1.79,Enrolled
single,3,Advertising and Marketing Management,1,38,38,115.2,no,female,yes,19,12.7,3.7,-1.7,Dropout
single,1,Tourism,1,38,37,125.1,no,female,no,19,16.2,0.3,-0.92,Enrolled
single,1,Equinculture,1,37,37,108,no,female,no,20,9.4,-0.8,-3.12,Dropout
single,3,Tourism,1,19,19,125.9,no,female,no,22,9.4,-0.8,-3.12,Enrolled
single,2,Nursing,1,19,1,128,no,female,no,19,11.1,0.6,2.02,Graduate
single,5,Nursing,1,3,1,113.5,no,female,no,20,12.4,0.5,1.79,Graduate
married,1,Management,1,37,37,124.6,no,female,no,36,10.8,1.4,1.74,Enrolled
single,1,Basic Education,19,19,4,116,no,female,no,29,11.1,0.6,2.02,Dropout
single,3,Social Service,1,3,3,124.9,no,female,no,19,12.7,3.7,-1.7,Graduate
facto union,1,Management,1,1,1,140.5,no,female,no,24,13.9,-0.3,0.79,Dropout
facto union,1,Agronomy,1,1,1,179.6,no,female,no,27,8.9,1.4,3.51,Dropout
single,1,Journalism and Communication,1,37,37,116.1,no,female,yes,18,13.9,-0.3,0.79,Graduate
single,2,Animation and Multimedia Design,1,3,1,139.4,no,female,yes,18,15.5,2.8,-4.06,Graduate
single,4,Oral Hygiene,1,38,37,129,no,female,no,21,12.7,3.7,-1.7,Dropout
married,1,Advertising and Marketing Management,1,37,19,135.6,no,female,yes,43,12.4,0.5,1.79,Graduate
single,1,Management,1,1,19,147.8,no,female,yes,18,16.2,0.3,-0.92,Graduate
single,1,Veterinary Nursing,1,37,37,138,no,female,yes,21,8.9,1.4,3.51,Dropout
single,1,Management,3,6,27,150,no,female,no,26,9.4,-0.8,-3.12,Dropout
single,6,Nursing,1,1,19,130.8,no,female,yes,19,12.7,3.7,-1.7,Graduate
single,1,Veterinary Nursing,1,37,11,122.6,no,female,no,18,7.6,2.6,0.32,Graduate
single,1,Journalism and Communication,1,3,2,119.1,no,female,no,22,9.4,-0.8,-3.12,Dropout
single,1,Nursing,19,1,19,111.8,no,female,no,27,11.1,0.6,2.02,Dropout
single,3,Management,1,38,19,125,no,female,no,18,9.4,-0.8,-3.12,Graduate
single,1,Veterinary Nursing,1,37,38,129.9,no,female,no,19,9.4,-0.8,-3.12,Graduate
single,4,Nursing,1,19,19,131.1,no,female,no,18,13.9,-0.3,0.79,Graduate
single,1,Veterinary Nursing,1,38,37,141.4,no,female,yes,19,11.1,0.6,2.02,Graduate
single,1,Veterinary Nursing,1,37,37,120,no,female,no,32,11.1,0.6,2.02,Dropout
single,1,Nursing,1,37,1,133.4,no,female,no,23,15.5,2.8,-4.06,Graduate
single,3,Nursing,1,37,37,127.3,no,female,no,20,7.6,2.6,0.32,Graduate
single,1,Animation and Multimedia Design,1,19,38,131.8,no,female,no,20,8.9,1.4,3.51,Graduate
single,1,Social Service,1,19,19,114.8,no,female,no,19,16.2,0.3,-0.92,Dropout
single,3,Nursing,1,19,19,132.8,no,female,yes,18,9.4,-0.8,-3.12,Graduate
single,1,Agronomy,39,19,19,140,no,female,no,21,15.5,2.8,-4.06,Dropout
single,1,Nursing,1,1,19,108.3,no,female,yes,20,11.1,0.6,2.02,Enrolled
single,1,Veterinary Nursing,39,3,19,150,no,female,no,22,12.4,0.5,1.79,Graduate
single,1,Management (evening attendance),39,37,37,160,no,female,no,26,12.7,3.7,-1.7,Graduate
single,1,Communication Design,1,37,37,131.7,no,female,no,20,12.7,3.7,-1.7,Graduate
single,1,Nursing,1,19,38,112.6,no,female,no,19,16.2,0.3,-0.92,Graduate
single,1,Management (evening attendance),1,37,37,111.1,no,female,no,31,7.6,2.6,0.32,Graduate
single,3,Nursing,1,1,19,127.5,no,female,yes,20,15.5,2.8,-4.06,Graduate
single,1,Veterinary Nursing,1,19,38,120.2,no,female,no,20,10.8,1.4,1.74,Graduate
single,4,Nursing,1,37,37,118.9,no,female,no,21,16.2,0.3,-0.92,Graduate
single,4,Nursing,1,19,19,119.9,no,female,no,18,12.4,0.5,1.79,Graduate
single,2,Nursing,1,37,1,127.3,no,female,yes,19,7.6,2.6,0.32,Graduate
single,1,Basic Education,1,19,19,127.9,no,female,yes,18,13.9,-0.3,0.79,Graduate
divorced,1,Journalism and Communication,38,19,19,133,no,female,no,40,16.2,0.3,-0.92,Enrolled
single,6,Social Service,1,1,38,114.6,no,female,yes,18,13.9,-0.3,0.79,Graduate
single,2,Veterinary Nursing,1,40,4,144.5,no,female,no,18,8.9,1.4,3.51,Graduate
single,1,Nursing,1,1,19,125.4,no,female,no,19,15.5,2.8,-4.06,Graduate
single,1,Social Service,1,38,38,145,no,female,yes,19,12.4,0.5,1.79,Graduate
single,1,Agronomy,1,38,38,138.1,no,female,no,28,8.9,1.4,3.51,Dropout
single,1,Communication Design,1,37,38,124.6,no,female,no,20,7.6,2.6,0.32,Graduate
single,2,Journalism and Communication,1,37,37,130.8,no,female,no,18,9.4,-0.8,-3.12,Graduate
single,2,Nursing,1,1,1,140.5,no,female,no,18,7.6,2.6,0.32,Graduate
single,1,Veterinary Nursing,1,19,37,124.1,no,female,yes,20,9.4,-0.8,-3.12,Graduate
single,1,Social Service,1,38,19,118.4,no,female,no,28,16.2,0.3,-0.92,Graduate
single,1,Basic Education,1,43,1,128.2,no,female,no,23,8.9,1.4,3.51,Graduate
single,1,Basic Education,1,19,37,109.5,no,female,no,19,16.2,0.3,-0.92,Dropout
single,1,Social Service,1,38,19,131.1,no,female,yes,18,8.9,1.4,3.51,Graduate
single,3,Journalism and Communication,1,37,37,137.9,no,female,yes,20,10.8,1.4,1.74,Graduate
single,1,Animation and Multimedia Design,1,3,1,128.2,no,female,no,20,11.1,0.6,2.02,Graduate
married,1,Management (evening attendance),1,37,37,126.5,no,female,no,27,7.6,2.6,0.32,Dropout
single,1,Basic Education,1,1,1,120,no,female,no,18,12.7,3.7,-1.7,Dropout
divorced,2,Oral Hygiene,19,19,19,123,no,female,yes,37,10.8,1.4,1.74,Graduate
divorced,1,Nursing,40,19,19,130,no,female,no,42,12.4,0.5,1.79,Dropout
single,6,Nursing,1,1,38,141.1,no,female,no,20,13.9,-0.3,0.79,Dropout
married,1,Informatics Engineering,1,34,34,140,no,male,no,34,15.5,2.8,-4.06,Dropout
single,1,Informatics Engineering,1,3,3,133.6,no,male,no,22,10.8,1.4,1.74,Dropout
married,2,Tourism,19,19,19,123.5,no,male,no,39,12.4,0.5,1.79,Graduate
single,1,Nursing,1,37,37,136.3,no,male,yes,18,7.6,2.6,0.32,Graduate
single,2,Communication Design,1,37,37,123.5,no,male,yes,21,8.9,1.4,3.51,Graduate
married,1,Veterinary Nursing,1,37,37,112,no,male,no,34,10.8,1.4,1.74,Dropout
single,1,Agronomy,39,37,37,160,no,male,yes,22,16.2,0.3,-0.92,Graduate
single,1,Agronomy,1,1,37,110,no,male,no,31,16.2,0.3,-0.92,Dropout
single,3,Basic Education,1,38,37,116.8,no,male,no,19,10.8,1.4,1.74,Dropout
single,5,Tourism,1,38,1,109.5,no,male,no,19,10.8,1.4,1.74,Dropout
single,1,Oral Hygiene,19,37,37,100,no,male,no,31,15.5,2.8,-4.06,Dropout
single,1,Management,1,19,38,117.3,no,female,no,19,13.9,-0.3,0.79,Enrolled
married,2,Advertising and Marketing Management,1,37,19,130,no,female,no,30,9.4,-0.8,-3.12,Dropout
single,1,Nursing,1,37,38,137.8,no,female,yes,20,11.1,0.6,2.02,Graduate
single,1,Nursing,1,19,38,136.5,no,female,yes,18,12.4,0.5,1.79,Graduate
divorced,1,Management (evening attendance),1,37,37,138.7,no,female,no,31,10.8,1.4,1.74,Dropout
single,1,Tourism,1,19,1,124.9,no,female,no,19,7.6,2.6,0.32,Dropout
divorced,1,Social Service (evening attendance),1,37,37,140,no,female,yes,43,8.9,1.4,3.51,Dropout
single,2,Tourism,1,38,38,122.6,no,female,yes,20,13.9,-0.3,0.79,Graduate
single,2,Nursing,1,1,1,129.5,no,female,yes,19,9.4,-0.8,-3.12,Graduate
single,1,Advertising and Marketing Management,1,3,1,155,no,female,no,22,9.4,-0.8,-3.12,Dropout
single,1,Social Service (evening attendance),1,3,1,100,no,female,no,26,16.2,0.3,-0.92,Graduate
single,1,Management,1,19,19,137.6,no,female,yes,19,10.8,1.4,1.74,Graduate
single,1,Nursing,3,19,3,120,no,female,no,29,12.7,3.7,-1.7,Dropout
single,1,Oral Hygiene,1,3,19,114,no,female,no,20,8.9,1.4,3.51,Enrolled
divorced,1,Management (evening attendance),1,37,37,139,no,female,yes,38,9.4,-0.8,-3.12,Enrolled
single,1,Agronomy,1,37,37,110,no,female,no,41,15.5,2.8,-4.06,Graduate
single,6,Nursing,1,19,38,128.5,no,female,no,19,12.7,3.7,-1.7,Dropout
single,1,Communication Design,1,1,38,132.2,no,female,no,19,10.8,1.4,1.74,Graduate
divorced,1,Nursing,3,3,19,130,no,female,no,43,16.2,0.3,-0.92,Dropout
single,1,Equinculture,1,38,37,129.3,no,female,no,19,10.8,1.4,1.74,Graduate
single,1,Animation and Multimedia Design,1,19,38,128.2,no,male,yes,19,8.9,1.4,3.51,Enrolled
single,6,Nursing,1,2,19,130.3,no,male,no,18,9.4,-0.8,-3.12,Graduate
single,1,Animation and Multimedia Design,1,3,3,162.5,no,male,no,19,16.2,0.3,-0.92,Dropout
married,1,Social Service (evening attendance),19,34,34,130,no,male,no,38,9.4,-0.8,-3.12,Dropout
married,1,Equinculture,2,19,19,110,no,male,no,37,16.2,0.3,-0.92,Dropout
single,1,Advertising and Marketing Management,1,1,19,142.3,no,female,yes,26,10.8,1.4,1.74,Graduate
single,1,Social Service,1,37,37,122,no,female,yes,21,12.7,3.7,-1.7,Enrolled
single,3,Veterinary Nursing,1,1,19,153.6,no,female,yes,18,8.9,1.4,3.51,Graduate
single,1,Basic Education,1,3,19,112.9,no,female,no,18,16.2,0.3,-0.92,Graduate
single,1,Veterinary Nursing,1,3,1,124.1,no,female,no,18,9.4,-0.8,-3.12,Graduate
single,1,Social Service,1,38,1,129.7,no,female,no,19,15.5,2.8,-4.06,Graduate
single,1,Journalism and Communication,1,19,19,110,no,female,no,18,11.1,0.6,2.02,Graduate
single,2,Nursing,1,2,38,136.3,no,female,no,18,12.7,3.7,-1.7,Enrolled
single,1,Social Service,1,38,38,146,no,female,yes,19,8.9,1.4,3.51,Graduate
single,1,Nursing,1,19,38,129.9,no,female,no,19,16.2,0.3,-0.92,Dropout
single,1,Tourism,1,19,1,140.9,no,female,yes,18,12.7,3.7,-1.7,Graduate
married,1,Nursing,1,1,1,135.5,no,female,no,18,12.7,3.7,-1.7,Graduate
single,1,Nursing,1,38,37,122,no,female,yes,20,10.8,1.4,1.74,Graduate
single,1,Oral Hygiene,42,1,19,140,no,female,yes,22,8.9,1.4,3.51,Graduate
single,1,Equinculture,1,34,1,163,no,female,no,18,7.6,2.6,0.32,Dropout
single,4,Tourism,1,38,19,107.4,no,female,yes,19,12.4,0.5,1.79,Graduate
single,1,Tourism,1,37,37,114.3,no,female,yes,20,7.6,2.6,0.32,Dropout
single,1,Communication Design,1,2,3,140.8,no,female,no,19,10.8,1.4,1.74,Enrolled
single,2,Journalism and Communication,1,37,37,126.3,yes,female,yes,20,8.9,1.4,3.51,Graduate
single,1,Veterinary Nursing,1,3,19,110,no,female,no,28,11.1,0.6,2.02,Dropout
single,2,Veterinary Nursing,1,1,1,126.2,no,female,no,19,12.4,0.5,1.79,Graduate
single,1,Agronomy,39,19,1,140,no,female,no,22,15.5,2.8,-4.06,Enrolled
single,1,Veterinary Nursing,1,1,3,123,no,female,no,19,15.5,2.8,-4.06,Graduate
single,3,Journalism and Communication,1,19,19,157,no,female,no,18,13.9,-0.3,0.79,Dropout
single,1,Equinculture,1,5,43,149.7,no,female,no,18,8.9,1.4,3.51,Graduate
single,1,Equinculture,1,2,1,140,no,female,no,22,12.7,3.7,-1.7,Graduate
single,1,Veterinary Nursing,42,1,19,170,no,female,no,20,8.9,1.4,3.51,Graduate
single,1,Management (evening attendance),1,1,37,130.2,no,female,yes,24,16.2,0.3,-0.92,Graduate
single,1,Animation and Multimedia Design,1,1,38,135.5,no,female,no,22,11.1,0.6,2.02,Enrolled
single,1,Social Service (evening attendance),1,38,19,118.3,no,female,no,20,12.7,3.7,-1.7,Enrolled
single,1,Oral Hygiene,1,19,38,116.3,no,female,yes,20,12.7,3.7,-1.7,Graduate
married,1,Social Service (evening attendance),3,38,1,120,no,female,no,35,10.8,1.4,1.74,Dropout
single,1,Advertising and Marketing Management,1,1,1,154.7,no,female,yes,18,9.4,-0.8,-3.12,Graduate
single,2,Social Service,1,2,3,132.7,no,female,no,19,9.4,-0.8,-3.12,Graduate
single,1,Nursing,1,3,3,130.8,no,female,no,18,16.2,0.3,-0.92,Graduate
single,2,Tourism,1,1,38,122.7,no,female,no,18,7.6,2.6,0.32,Dropout
married,1,Social Service,19,1,2,130,no,female,no,31,9.4,-0.8,-3.12,Enrolled
single,1,Social Service,1,19,19,123.6,no,female,yes,19,15.5,2.8,-4.06,Graduate
single,1,Nursing,1,38,37,116.5,no,female,yes,20,15.5,2.8,-4.06,Graduate
single,3,Veterinary Nursing,1,19,38,111.1,no,female,no,21,15.5,2.8,-4.06,Dropout
single,3,Nursing,1,19,38,136.3,no,female,yes,18,12.7,3.7,-1.7,Graduate
single,5,Communication Design,1,34,1,129.8,no,female,no,18,9.4,-0.8,-3.12,Dropout
married,1,Management (evening attendance),1,38,19,134.7,no,female,no,33,10.8,1.4,1.74,Graduate
single,2,Advertising and Marketing Management,1,37,37,131.8,no,female,yes,18,12.4,0.5,1.79,Enrolled
single,1,Animation and Multimedia Design,1,37,37,126.8,no,female,yes,18,12.7,3.7,-1.7,Dropout
single,1,Veterinary Nursing,1,37,37,130.7,no,female,no,21,10.8,1.4,1.74,Enrolled
single,3,Tourism,1,37,19,109.8,no,female,no,19,10.8,1.4,1.74,Enrolled
single,1,Management (evening attendance),3,3,19,133.9,no,female,no,28,16.2,0.3,-0.92,Graduate
married,1,Management,1,1,19,109.9,no,female,no,29,12.7,3.7,-1.7,Dropout
single,1,Equinculture,39,1,37,160,no,female,no,36,12.4,0.5,1.79,Dropout
single,1,Social Service (evening attendance),19,37,37,106.5,no,female,yes,32,12.7,3.7,-1.7,Graduate
single,1,Nursing,1,38,37,120,no,female,yes,25,9.4,-0.8,-3.12,Enrolled
married,1,Management (evening attendance),1,37,37,107.8,no,female,no,33,7.6,2.6,0.32,Enrolled
married,1,Social Service (evening attendance),14,34,34,100,no,female,no,34,9.4,-0.8,-3.12,Dropout
married,1,Social Service (evening attendance),1,34,34,112.5,no,female,no,33,7.6,2.6,0.32,Graduate
single,1,Management (evening attendance),1,37,38,135.5,no,female,no,29,16.2,0.3,-0.92,Dropout
single,1,Nursing,1,1,1,145,no,female,no,18,12.4,0.5,1.79,Dropout
single,1,Journalism and Communication,1,37,38,119,no,female,yes,18,15.5,2.8,-4.06,Graduate
married,1,Social Service,3,37,19,130,no,female,no,38,16.2,0.3,-0.92,Graduate
single,4,Nursing,1,38,37,126.3,no,female,yes,19,7.6,2.6,0.32,Graduate
divorced,1,Social Service (evening attendance),19,37,37,113.5,no,female,yes,39,11.1,0.6,2.02,Graduate
single,1,Management (evening attendance),3,37,37,120,no,female,no,37,12.7,3.7,-1.7,Graduate
